date,state,fips,cases,deaths,daily_cases,daily_deaths,year_month,year,code
2020-03-22,Utah,49,182,1,44,1,2020-03,2020,UT
2020-03-23,Utah,49,257,1,75,0,2020-03,2020,UT
2020-03-24,Utah,49,299,1,42,0,2020-03,2020,UT
2020-03-25,Utah,49,346,1,47,0,2020-03,2020,UT
2020-03-26,Utah,49,402,1,56,0,2020-03,2020,UT
2020-03-27,Utah,49,480,2,78,1,2020-03,2020,UT
2020-03-28,Utah,49,608,2,128,0,2020-03,2020,UT
2020-03-29,Utah,49,719,2,111,0,2020-03,2020,UT
2020-03-30,Utah,49,806,4,87,2,2020-03,2020,UT
2020-03-31,Utah,49,887,5,81,1,2020-03,2020,UT
2020-04-01,Utah,49,1012,7,125,2,2020-04,2020,UT
2020-04-02,Utah,49,1077,7,65,0,2020-04,2020,UT
2020-04-03,Utah,49,1248,7,171,0,2020-04,2020,UT
2020-04-04,Utah,49,1426,8,178,1,2020-04,2020,UT
2020-04-05,Utah,49,1618,8,192,0,2020-04,2020,UT
2020-04-06,Utah,49,1662,13,44,5,2020-04,2020,UT
2020-04-07,Utah,49,1737,13,75,0,2020-04,2020,UT
2020-04-08,Utah,49,1860,13,123,0,2020-04,2020,UT
2020-04-09,Utah,49,1980,13,120,0,2020-04,2020,UT
2020-04-10,Utah,49,2103,17,123,4,2020-04,2020,UT
2020-04-11,Utah,49,2208,18,105,1,2020-04,2020,UT
2020-04-12,Utah,49,2305,18,97,0,2020-04,2020,UT
2020-04-13,Utah,49,2368,18,63,0,2020-04,2020,UT
2020-04-14,Utah,49,2420,19,52,1,2020-04,2020,UT
2020-04-15,Utah,49,2549,20,129,1,2020-04,2020,UT
2020-04-16,Utah,49,2687,21,138,1,2020-04,2020,UT
2020-04-17,Utah,49,2813,23,126,2,2020-04,2020,UT
2020-04-18,Utah,49,2942,25,129,2,2020-04,2020,UT
2020-04-19,Utah,49,3071,27,129,2,2020-04,2020,UT
2020-04-20,Utah,49,3213,28,142,1,2020-04,2020,UT
2020-04-21,Utah,49,3301,32,88,4,2020-04,2020,UT
2020-04-22,Utah,49,3451,34,150,2,2020-04,2020,UT
2020-04-23,Utah,49,3621,35,170,1,2020-04,2020,UT
2020-04-24,Utah,49,3782,39,161,4,2020-04,2020,UT
2020-04-25,Utah,49,3950,41,168,2,2020-04,2020,UT
2020-04-26,Utah,49,4123,41,173,0,2020-04,2020,UT
2020-04-27,Utah,49,4236,41,113,0,2020-04,2020,UT
2020-04-28,Utah,49,4343,45,107,4,2020-04,2020,UT
2020-04-29,Utah,49,4499,45,156,0,2020-04,2020,UT
2020-04-30,Utah,49,4672,46,173,1,2020-04,2020,UT
2020-05-01,Utah,49,4829,46,157,0,2020-05,2020,UT
2020-05-02,Utah,49,4981,49,152,3,2020-05,2020,UT
2020-05-03,Utah,49,5175,50,194,1,2020-05,2020,UT
2020-05-04,Utah,49,5326,50,151,0,2020-05,2020,UT
2020-05-05,Utah,49,5449,56,123,6,2020-05,2020,UT
2020-05-06,Utah,49,5605,59,156,3,2020-05,2020,UT
2020-05-07,Utah,49,5724,61,119,2,2020-05,2020,UT
2020-05-08,Utah,49,5919,61,195,0,2020-05,2020,UT
2020-05-09,Utah,49,6103,66,184,5,2020-05,2020,UT
2020-05-10,Utah,49,6251,67,148,1,2020-05,2020,UT
2020-05-11,Utah,49,6364,68,113,1,2020-05,2020,UT
2020-05-12,Utah,49,6454,73,90,5,2020-05,2020,UT
2020-05-13,Utah,49,6624,76,170,3,2020-05,2020,UT
2020-05-14,Utah,49,6760,76,136,0,2020-05,2020,UT
2020-05-15,Utah,49,6930,77,170,1,2020-05,2020,UT
2020-05-16,Utah,49,7068,78,138,1,2020-05,2020,UT
2020-05-17,Utah,49,7238,80,170,2,2020-05,2020,UT
2020-05-18,Utah,49,7384,80,146,0,2020-05,2020,UT
2020-05-19,Utah,49,7530,88,146,8,2020-05,2020,UT
2020-05-20,Utah,49,7717,90,187,2,2020-05,2020,UT
2020-05-21,Utah,49,7876,92,159,2,2020-05,2020,UT
2020-05-22,Utah,49,8057,93,181,1,2020-05,2020,UT
2020-05-23,Utah,49,8260,97,203,4,2020-05,2020,UT
2020-05-24,Utah,49,8392,97,132,0,2020-05,2020,UT
2020-05-25,Utah,49,8521,98,129,1,2020-05,2020,UT
2020-05-26,Utah,49,8622,101,101,3,2020-05,2020,UT
2020-05-27,Utah,49,8710,105,88,4,2020-05,2020,UT
2020-05-28,Utah,49,8953,106,243,1,2020-05,2020,UT
2020-05-29,Utah,49,9282,107,329,1,2020-05,2020,UT
2020-05-30,Utah,49,9551,112,269,5,2020-05,2020,UT
2020-05-31,Utah,49,9829,113,278,1,2020-05,2020,UT
2020-06-01,Utah,49,10026,113,197,0,2020-06,2020,UT
2020-06-02,Utah,49,10237,113,211,0,2020-06,2020,UT
2020-06-03,Utah,49,10558,117,321,4,2020-06,2020,UT
2020-06-04,Utah,49,10858,117,300,0,2020-06,2020,UT
2020-06-05,Utah,49,11344,120,486,3,2020-06,2020,UT
2020-06-06,Utah,49,11866,121,522,1,2020-06,2020,UT
2020-06-07,Utah,49,12084,121,218,0,2020-06,2020,UT
2020-06-08,Utah,49,12378,124,294,3,2020-06,2020,UT
2020-06-09,Utah,49,12639,127,261,3,2020-06,2020,UT
2020-06-10,Utah,49,12982,128,343,1,2020-06,2020,UT
2020-06-11,Utah,49,13366,131,384,3,2020-06,2020,UT
2020-06-12,Utah,49,13681,139,315,8,2020-06,2020,UT
2020-06-13,Utah,49,14061,139,380,0,2020-06,2020,UT
2020-06-14,Utah,49,14313,139,252,0,2020-06,2020,UT
2020-06-15,Utah,49,14757,143,444,4,2020-06,2020,UT
2020-06-16,Utah,49,15077,145,320,2,2020-06,2020,UT
2020-06-17,Utah,49,15464,149,387,4,2020-06,2020,UT
2020-06-18,Utah,49,16015,152,551,3,2020-06,2020,UT
2020-06-19,Utah,49,16585,155,570,3,2020-06,2020,UT
2020-06-20,Utah,49,17173,155,588,0,2020-06,2020,UT
2020-06-21,Utah,49,17567,158,394,3,2020-06,2020,UT
2020-06-22,Utah,49,18035,158,468,0,2020-06,2020,UT
2020-06-23,Utah,49,18454,163,419,5,2020-06,2020,UT
2020-06-24,Utah,49,18915,163,461,0,2020-06,2020,UT
2020-06-25,Utah,49,19544,164,629,1,2020-06,2020,UT
2020-06-26,Utah,49,20218,166,674,2,2020-06,2020,UT
2020-06-27,Utah,49,20735,167,517,1,2020-06,2020,UT
2020-06-28,Utah,49,21155,167,420,0,2020-06,2020,UT
2020-06-29,Utah,49,21818,168,663,1,2020-06,2020,UT
2020-06-30,Utah,49,22364,172,546,4,2020-06,2020,UT
2020-07-01,Utah,49,22864,173,500,1,2020-07,2020,UT
2020-07-02,Utah,49,23466,176,602,3,2020-07,2020,UT
2020-07-03,Utah,49,24070,181,604,5,2020-07,2020,UT
2020-07-04,Utah,49,24717,181,647,0,2020-07,2020,UT
2020-07-05,Utah,49,25005,184,288,3,2020-07,2020,UT
2020-07-06,Utah,49,25653,190,648,6,2020-07,2020,UT
2020-07-07,Utah,49,26203,194,550,4,2020-07,2020,UT
2020-07-08,Utah,49,26921,201,718,7,2020-07,2020,UT
2020-07-09,Utah,49,27632,205,711,4,2020-07,2020,UT
2020-07-10,Utah,49,28452,207,820,2,2020-07,2020,UT
2020-07-11,Utah,49,29071,212,619,5,2020-07,2020,UT
2020-07-12,Utah,49,29552,215,481,3,2020-07,2020,UT
2020-07-13,Utah,49,30282,216,730,1,2020-07,2020,UT
2020-07-14,Utah,49,30774,226,492,10,2020-07,2020,UT
2020-07-15,Utah,49,31228,233,454,7,2020-07,2020,UT
2020-07-16,Utah,49,31908,234,680,1,2020-07,2020,UT
2020-07-17,Utah,49,32572,238,664,4,2020-07,2020,UT
2020-07-18,Utah,49,33430,243,858,5,2020-07,2020,UT
2020-07-19,Utah,49,34117,243,687,0,2020-07,2020,UT
2020-07-20,Utah,49,34526,249,409,6,2020-07,2020,UT
2020-07-21,Utah,49,35089,255,563,6,2020-07,2020,UT
2020-07-22,Utah,49,35677,262,588,7,2020-07,2020,UT
2020-07-23,Utah,49,36178,271,501,9,2020-07,2020,UT
2020-07-24,Utah,49,37063,277,885,6,2020-07,2020,UT
2020-07-25,Utah,49,37623,278,560,1,2020-07,2020,UT
2020-07-26,Utah,49,37973,278,350,0,2020-07,2020,UT
2020-07-27,Utah,49,38439,285,466,7,2020-07,2020,UT
2020-07-28,Utah,49,38877,290,438,5,2020-07,2020,UT
2020-07-29,Utah,49,39339,297,462,7,2020-07,2020,UT
2020-07-30,Utah,49,39714,303,375,6,2020-07,2020,UT
2020-07-31,Utah,49,40258,308,544,5,2020-07,2020,UT
2020-08-01,Utah,49,40754,312,496,4,2020-08,2020,UT
2020-08-02,Utah,49,41175,313,421,1,2020-08,2020,UT
2020-08-03,Utah,49,41571,317,396,4,2020-08,2020,UT
2020-08-04,Utah,49,42018,324,447,7,2020-08,2020,UT
2020-08-05,Utah,49,42478,330,460,6,2020-08,2020,UT
2020-08-06,Utah,49,43032,332,554,2,2020-08,2020,UT
2020-08-07,Utah,49,43530,337,498,5,2020-08,2020,UT
2020-08-08,Utah,49,43821,336,291,1,2020-08,2020,UT
2020-08-09,Utah,49,44130,337,309,1,2020-08,2020,UT
2020-08-10,Utah,49,44487,346,357,9,2020-08,2020,UT
2020-08-11,Utah,49,44836,350,349,4,2020-08,2020,UT
2020-08-12,Utah,49,45181,355,345,5,2020-08,2020,UT
2020-08-13,Utah,49,45537,358,356,3,2020-08,2020,UT
2020-08-14,Utah,49,46048,362,511,4,2020-08,2020,UT
2020-08-15,Utah,49,46413,364,365,2,2020-08,2020,UT
2020-08-16,Utah,49,46652,364,239,0,2020-08,2020,UT
2020-08-17,Utah,49,46936,366,284,2,2020-08,2020,UT
2020-08-18,Utah,49,47285,372,349,6,2020-08,2020,UT
2020-08-19,Utah,49,47647,379,362,7,2020-08,2020,UT
2020-08-20,Utah,49,48103,384,456,5,2020-08,2020,UT
2020-08-21,Utah,49,48616,385,513,1,2020-08,2020,UT
2020-08-22,Utah,49,48950,387,334,2,2020-08,2020,UT
2020-08-23,Utah,49,49125,387,175,0,2020-08,2020,UT
2020-08-24,Utah,49,49451,391,326,4,2020-08,2020,UT
2020-08-25,Utah,49,49870,398,419,7,2020-08,2020,UT
2020-08-26,Utah,49,50298,404,428,6,2020-08,2020,UT
2020-08-27,Utah,49,50668,404,370,0,2020-08,2020,UT
2020-08-28,Utah,49,51071,408,403,4,2020-08,2020,UT
2020-08-29,Utah,49,51486,408,415,0,2020-08,2020,UT
2020-08-30,Utah,49,51854,408,368,0,2020-08,2020,UT
2020-08-31,Utah,49,52166,409,312,1,2020-08,2020,UT
2020-09-01,Utah,49,52505,410,339,1,2020-09,2020,UT
2020-09-02,Utah,49,52950,414,445,4,2020-09,2020,UT
2020-09-03,Utah,49,53412,416,462,2,2020-09,2020,UT
2020-09-04,Utah,49,53940,420,528,4,2020-09,2020,UT
2020-09-05,Utah,49,54364,421,424,1,2020-09,2020,UT
2020-09-06,Utah,49,54660,423,296,2,2020-09,2020,UT
2020-09-07,Utah,49,55052,424,392,1,2020-09,2020,UT
2020-09-08,Utah,49,55424,426,372,2,2020-09,2020,UT
2020-09-09,Utah,49,55730,428,306,2,2020-09,2020,UT
2020-09-10,Utah,49,56182,431,452,3,2020-09,2020,UT
2020-09-11,Utah,49,56789,433,607,2,2020-09,2020,UT
2020-09-12,Utah,49,57276,434,487,1,2020-09,2020,UT
2020-09-13,Utah,49,57892,434,616,0,2020-09,2020,UT
2020-09-14,Utah,49,58451,436,559,2,2020-09,2020,UT
2020-09-15,Utah,49,59017,436,566,0,2020-09,2020,UT
2020-09-16,Utah,49,59770,437,753,1,2020-09,2020,UT
2020-09-17,Utah,49,60662,437,892,0,2020-09,2020,UT
2020-09-18,Utah,49,61786,437,1124,0,2020-09,2020,UT
2020-09-19,Utah,49,62893,440,1107,3,2020-09,2020,UT
2020-09-20,Utah,49,63774,440,881,0,2020-09,2020,UT
2020-09-21,Utah,49,64404,441,630,1,2020-09,2020,UT
2020-09-22,Utah,49,65058,443,654,2,2020-09,2020,UT
2020-09-23,Utah,49,65948,444,890,1,2020-09,2020,UT
2020-09-24,Utah,49,67167,444,1219,0,2020-09,2020,UT
2020-09-25,Utah,49,68537,448,1370,4,2020-09,2020,UT
2020-09-26,Utah,49,69556,448,1019,0,2020-09,2020,UT
2020-09-27,Utah,49,70616,453,1060,5,2020-09,2020,UT
2020-09-28,Utah,49,71442,453,826,0,2020-09,2020,UT
2020-09-29,Utah,49,72136,457,694,4,2020-09,2020,UT
2020-09-30,Utah,49,73053,460,917,3,2020-09,2020,UT
2020-10-01,Utah,49,74099,460,1046,0,2020-10,2020,UT
2020-10-02,Utah,49,75175,474,1076,14,2020-10,2020,UT
2020-10-03,Utah,49,76231,476,1056,2,2020-10,2020,UT
2020-10-04,Utah,49,77618,478,1387,2,2020-10,2020,UT
2020-10-05,Utah,49,78733,483,1115,5,2020-10,2020,UT
2020-10-06,Utah,49,79449,489,716,6,2020-10,2020,UT
2020-10-07,Utah,49,80522,499,1073,10,2020-10,2020,UT
2020-10-08,Utah,49,81975,504,1453,5,2020-10,2020,UT
2020-10-09,Utah,49,83307,508,1332,4,2020-10,2020,UT
2020-10-10,Utah,49,84697,512,1390,4,2020-10,2020,UT
2020-10-11,Utah,49,85844,518,1147,6,2020-10,2020,UT
2020-10-12,Utah,49,86879,524,1035,6,2020-10,2020,UT
2020-10-13,Utah,49,87825,524,946,0,2020-10,2020,UT
2020-10-14,Utah,49,89018,529,1193,5,2020-10,2020,UT
2020-10-15,Utah,49,90488,531,1470,2,2020-10,2020,UT
2020-10-16,Utah,49,91966,539,1478,8,2020-10,2020,UT
2020-10-17,Utah,49,93297,541,1331,2,2020-10,2020,UT
2020-10-18,Utah,49,94394,544,1097,3,2020-10,2020,UT
2020-10-19,Utah,49,95572,547,1178,3,2020-10,2020,UT
2020-10-20,Utah,49,96643,552,1071,5,2020-10,2020,UT
2020-10-21,Utah,49,98037,558,1394,6,2020-10,2020,UT
2020-10-22,Utah,49,99563,563,1526,5,2020-10,2020,UT
2020-10-23,Utah,49,101574,567,2011,4,2020-10,2020,UT
2020-10-24,Utah,49,103137,568,1563,1,2020-10,2020,UT
2020-10-25,Utah,49,105053,572,1916,4,2020-10,2020,UT
2020-10-26,Utah,49,106083,575,1030,3,2020-10,2020,UT
2020-10-27,Utah,49,107246,579,1163,4,2020-10,2020,UT
2020-10-28,Utah,49,108863,588,1617,9,2020-10,2020,UT
2020-10-29,Utah,49,110666,598,1803,10,2020-10,2020,UT
2020-10-30,Utah,49,112932,601,2266,3,2020-10,2020,UT
2020-10-31,Utah,49,114670,604,1738,3,2020-10,2020,UT
2020-11-01,Utah,49,116510,614,1840,10,2020-11,2020,UT
2020-11-02,Utah,49,117767,614,1257,0,2020-11,2020,UT
2020-11-03,Utah,49,119375,620,1608,6,2020-11,2020,UT
2020-11-04,Utah,49,121563,625,2188,5,2020-11,2020,UT
2020-11-05,Utah,49,124366,632,2803,7,2020-11,2020,UT
2020-11-06,Utah,49,127294,649,2928,17,2020-11,2020,UT
2020-11-07,Utah,49,130238,658,2944,9,2020-11,2020,UT
2020-11-08,Utah,49,132621,659,2383,1,2020-11,2020,UT
2020-11-09,Utah,49,134868,661,2247,2,2020-11,2020,UT
2020-11-10,Utah,49,137523,672,2655,11,2020-11,2020,UT
2020-11-11,Utah,49,139815,678,2292,6,2020-11,2020,UT
2020-11-12,Utah,49,143639,689,3824,11,2020-11,2020,UT
2020-11-13,Utah,49,146155,703,2516,14,2020-11,2020,UT
2020-11-14,Utah,49,151141,712,4986,9,2020-11,2020,UT
2020-11-15,Utah,49,153808,718,2667,6,2020-11,2020,UT
2020-11-16,Utah,49,155779,725,1971,7,2020-11,2020,UT
2020-11-17,Utah,49,159006,734,3227,9,2020-11,2020,UT
2020-11-18,Utah,49,162091,742,3085,8,2020-11,2020,UT
2020-11-19,Utah,49,166040,758,3949,16,2020-11,2020,UT
2020-11-20,Utah,49,170644,776,4604,18,2020-11,2020,UT
2020-11-21,Utah,49,173987,789,3343,13,2020-11,2020,UT
2020-11-22,Utah,49,177176,793,3189,4,2020-11,2020,UT
2020-11-23,Utah,49,179420,799,2244,6,2020-11,2020,UT
2020-11-24,Utah,49,182121,810,2701,11,2020-11,2020,UT
2020-11-25,Utah,49,183960,834,1839,24,2020-11,2020,UT
2020-11-26,Utah,49,184382,834,422,0,2020-11,2020,UT
2020-11-27,Utah,49,190044,849,5662,15,2020-11,2020,UT
2020-11-28,Utah,49,192087,863,2043,14,2020-11,2020,UT
2020-11-29,Utah,49,193809,868,1722,5,2020-11,2020,UT
2020-11-30,Utah,49,195744,871,1935,3,2020-11,2020,UT
2020-12-01,Utah,49,198260,890,2516,19,2020-12,2020,UT
2020-12-02,Utah,49,202220,906,3960,16,2020-12,2020,UT
2020-12-03,Utah,49,206255,918,4035,12,2020-12,2020,UT
2020-12-04,Utah,49,209258,926,3003,8,2020-12,2020,UT
2020-12-05,Utah,49,212844,939,3586,13,2020-12,2020,UT
2020-12-06,Utah,49,215407,939,2563,0,2020-12,2020,UT
2020-12-07,Utah,49,217638,949,2231,10,2020-12,2020,UT
2020-12-08,Utah,49,219971,972,2333,23,2020-12,2020,UT
2020-12-09,Utah,49,222545,995,2574,23,2020-12,2020,UT
2020-12-10,Utah,49,225946,1016,3401,21,2020-12,2020,UT
2020-12-11,Utah,49,228146,1027,2200,11,2020-12,2020,UT
2020-12-12,Utah,49,231821,1039,3675,12,2020-12,2020,UT
2020-12-13,Utah,49,233904,1055,2083,16,2020-12,2020,UT
2020-12-14,Utah,49,235872,1065,1968,10,2020-12,2020,UT
2020-12-15,Utah,49,237787,1078,1915,13,2020-12,2020,UT
2020-12-16,Utah,49,240715,1102,2928,24,2020-12,2020,UT
2020-12-17,Utah,49,243918,1126,3203,24,2020-12,2020,UT
2020-12-18,Utah,49,246562,1140,2644,14,2020-12,2020,UT
2020-12-19,Utah,49,248970,1148,2408,8,2020-12,2020,UT
2020-12-20,Utah,49,250964,1155,1994,7,2020-12,2020,UT
2020-12-21,Utah,49,252783,1163,1819,8,2020-12,2020,UT
2020-12-22,Utah,49,255085,1175,2302,12,2020-12,2020,UT
2020-12-23,Utah,49,257697,1196,2612,21,2020-12,2020,UT
2020-12-24,Utah,49,260589,1205,2892,9,2020-12,2020,UT
2020-12-25,Utah,49,260589,1205,0,0,2020-12,2020,UT
2020-12-26,Utah,49,264078,1212,3489,7,2020-12,2020,UT
2020-12-27,Utah,49,264874,1214,796,2,2020-12,2020,UT
2020-12-28,Utah,49,266590,1223,1716,9,2020-12,2020,UT
2020-12-29,Utah,49,269326,1238,2736,15,2020-12,2020,UT
2020-12-30,Utah,49,271940,1259,2614,21,2020-12,2020,UT
2020-12-31,Utah,49,276612,1270,4672,11,2020-12,2020,UT
2021-01-01,Utah,49,276612,1273,0,3,2021-01,2021,UT
2021-01-02,Utah,49,281747,1294,5135,21,2021-01,2021,UT
2021-01-03,Utah,49,283473,1301,1726,7,2021-01,2021,UT
2021-01-04,Utah,49,285633,1307,2160,6,2021-01,2021,UT
2021-01-05,Utah,49,288951,1314,3318,7,2021-01,2021,UT
2021-01-06,Utah,49,292720,1333,3769,19,2021-01,2021,UT
2021-01-07,Utah,49,297317,1362,4597,29,2021-01,2021,UT
2021-01-08,Utah,49,301110,1383,3793,21,2021-01,2021,UT
2021-01-09,Utah,49,303723,1392,2613,9,2021-01,2021,UT
2021-01-10,Utah,49,305999,1393,2276,1,2021-01,2021,UT
2021-01-11,Utah,49,307502,1400,1503,7,2021-01,2021,UT
2021-01-12,Utah,49,309629,1422,2127,22,2021-01,2021,UT
2021-01-13,Utah,49,314817,1449,5188,27,2021-01,2021,UT
2021-01-14,Utah,49,317559,1461,2742,12,2021-01,2021,UT
2021-01-15,Utah,49,320175,1475,2616,14,2021-01,2021,UT
2021-01-16,Utah,49,322252,1486,2077,11,2021-01,2021,UT
2021-01-17,Utah,49,323837,1493,1585,7,2021-01,2021,UT
2021-01-18,Utah,49,324919,1500,1082,7,2021-01,2021,UT
2021-01-19,Utah,49,326221,1507,1302,7,2021-01,2021,UT
2021-01-20,Utah,49,328380,1518,2159,11,2021-01,2021,UT
2021-01-21,Utah,49,330469,1548,2089,30,2021-01,2021,UT
2021-01-22,Utah,49,333118,1571,2649,23,2021-01,2021,UT
2021-01-23,Utah,49,334889,1582,1771,11,2021-01,2021,UT
2021-01-24,Utah,49,336405,1595,1516,13,2021-01,2021,UT
2021-01-25,Utah,49,337269,1599,864,4,2021-01,2021,UT
2021-01-26,Utah,49,338675,1614,1406,15,2021-01,2021,UT
2021-01-27,Utah,49,340684,1620,2009,6,2021-01,2021,UT
2021-01-28,Utah,49,342445,1620,1761,0,2021-01,2021,UT
2021-01-29,Utah,49,343962,1656,1517,36,2021-01,2021,UT
2021-01-30,Utah,49,345430,1664,1468,8,2021-01,2021,UT
2021-01-31,Utah,49,346624,1665,1194,1,2021-01,2021,UT
2021-02-01,Utah,49,347210,1669,586,4,2021-02,2021,UT
2021-02-02,Utah,49,348409,1687,1199,18,2021-02,2021,UT
2021-02-03,Utah,49,350000,1699,1591,12,2021-02,2021,UT
2021-02-04,Utah,49,351273,1711,1273,12,2021-02,2021,UT
2021-02-05,Utah,49,352489,1729,1216,18,2021-02,2021,UT
2021-02-06,Utah,49,353700,1733,1211,4,2021-02,2021,UT
2021-02-07,Utah,49,354608,1736,908,3,2021-02,2021,UT
2021-02-08,Utah,49,355122,1739,514,3,2021-02,2021,UT
2021-02-09,Utah,49,356040,1748,918,9,2021-02,2021,UT
2021-02-10,Utah,49,357339,1766,1299,18,2021-02,2021,UT
2021-02-11,Utah,49,358581,1776,1242,10,2021-02,2021,UT
2021-02-12,Utah,49,359641,1786,1060,10,2021-02,2021,UT
2021-02-13,Utah,49,360642,1790,1001,4,2021-02,2021,UT
2021-02-14,Utah,49,361353,1794,711,4,2021-02,2021,UT
2021-02-15,Utah,49,361815,1796,462,2,2021-02,2021,UT
2021-02-16,Utah,49,362406,1797,591,1,2021-02,2021,UT
2021-02-17,Utah,49,363306,1806,900,9,2021-02,2021,UT
2021-02-18,Utah,49,364457,1813,1151,7,2021-02,2021,UT
2021-02-19,Utah,49,365314,1834,857,21,2021-02,2021,UT
2021-02-20,Utah,49,366091,1842,777,8,2021-02,2021,UT
2021-02-21,Utah,49,366792,1852,701,10,2021-02,2021,UT
2021-02-22,Utah,49,367130,1853,338,1,2021-02,2021,UT
2021-02-23,Utah,49,367846,1865,716,12,2021-02,2021,UT
2021-02-24,Utah,49,368658,1879,812,14,2021-02,2021,UT
2021-02-25,Utah,49,369490,1890,832,11,2021-02,2021,UT
2021-02-26,Utah,49,370140,1907,650,17,2021-02,2021,UT
2021-02-27,Utah,49,370826,1929,686,22,2021-02,2021,UT
2021-02-28,Utah,49,371291,1935,465,6,2021-02,2021,UT
2021-03-01,Utah,49,371548,1940,257,5,2021-03,2021,UT
2021-03-02,Utah,49,372035,1949,487,9,2021-03,2021,UT
2021-03-03,Utah,49,372764,1955,729,6,2021-03,2021,UT
2021-03-04,Utah,49,373319,1965,555,10,2021-03,2021,UT
2021-03-05,Utah,49,373924,1970,605,5,2021-03,2021,UT
2021-03-06,Utah,49,374494,1975,570,5,2021-03,2021,UT
2021-03-07,Utah,49,374906,1976,412,1,2021-03,2021,UT
2021-03-08,Utah,49,375165,1977,259,1,2021-03,2021,UT
2021-03-09,Utah,49,375725,1990,560,13,2021-03,2021,UT
2021-03-10,Utah,49,376384,1992,659,2,2021-03,2021,UT
2021-03-11,Utah,49,377031,2015,647,23,2021-03,2021,UT
2021-03-12,Utah,49,377550,2017,519,2,2021-03,2021,UT
2021-03-13,Utah,49,378041,2021,491,4,2021-03,2021,UT
2021-03-14,Utah,49,378437,2027,396,6,2021-03,2021,UT
2021-03-15,Utah,49,378658,2027,221,0,2021-03,2021,UT
2021-03-16,Utah,49,379139,2032,481,5,2021-03,2021,UT
2021-03-17,Utah,49,379838,2037,699,5,2021-03,2021,UT
2021-03-18,Utah,49,380398,2041,560,4,2021-03,2021,UT
2021-03-19,Utah,49,380844,2058,446,17,2021-03,2021,UT
2021-03-20,Utah,49,381311,2060,467,2,2021-03,2021,UT
2021-03-21,Utah,49,381687,2062,376,2,2021-03,2021,UT
2021-03-22,Utah,49,381846,2062,159,0,2021-03,2021,UT
2021-03-23,Utah,49,382229,2077,383,15,2021-03,2021,UT
2021-03-24,Utah,49,382791,2082,562,5,2021-03,2021,UT
2021-03-25,Utah,49,383260,2089,469,7,2021-03,2021,UT
2021-03-26,Utah,49,383771,2091,511,2,2021-03,2021,UT
2021-03-27,Utah,49,384231,2101,460,10,2021-03,2021,UT
2021-03-28,Utah,49,384621,2114,390,13,2021-03,2021,UT
2021-03-29,Utah,49,384815,2114,194,0,2021-03,2021,UT
2021-03-30,Utah,49,385186,2118,371,4,2021-03,2021,UT
2021-03-31,Utah,49,385700,2122,514,4,2021-03,2021,UT
2021-04-01,Utah,49,386188,2125,488,3,2021-04,2021,UT
2021-04-02,Utah,49,386610,2131,422,6,2021-04,2021,UT
2021-04-03,Utah,49,387057,2132,447,1,2021-04,2021,UT
2021-04-04,Utah,49,387401,2132,344,0,2021-04,2021,UT
2021-04-05,Utah,49,387574,2133,173,1,2021-04,2021,UT
2021-04-06,Utah,49,387874,2137,300,4,2021-04,2021,UT
2021-04-07,Utah,49,388486,2139,612,2,2021-04,2021,UT
2021-04-08,Utah,49,388970,2149,484,10,2021-04,2021,UT
2021-04-09,Utah,49,389414,2157,444,8,2021-04,2021,UT
2021-04-10,Utah,49,389821,2159,407,2,2021-04,2021,UT
2021-04-11,Utah,49,390165,2159,344,0,2021-04,2021,UT
2021-04-12,Utah,49,390350,2159,185,0,2021-04,2021,UT
2021-04-13,Utah,49,390708,2161,358,2,2021-04,2021,UT
2021-04-14,Utah,49,391238,2161,530,0,2021-04,2021,UT
2021-04-15,Utah,49,391694,2162,456,1,2021-04,2021,UT
2021-04-16,Utah,49,392157,2164,463,2,2021-04,2021,UT
2021-04-17,Utah,49,392570,2164,413,0,2021-04,2021,UT
2021-04-18,Utah,49,392818,2164,248,0,2021-04,2021,UT
2021-04-19,Utah,49,393018,2166,200,2,2021-04,2021,UT
2021-04-20,Utah,49,393337,2174,319,8,2021-04,2021,UT
2021-04-21,Utah,49,393926,2177,589,3,2021-04,2021,UT
2021-04-22,Utah,49,394398,2178,472,1,2021-04,2021,UT
2021-04-23,Utah,49,394742,2179,344,1,2021-04,2021,UT
2021-04-24,Utah,49,395214,2180,472,1,2021-04,2021,UT
2021-04-25,Utah,49,395495,2182,281,2,2021-04,2021,UT
2021-04-26,Utah,49,395741,2183,246,1,2021-04,2021,UT
2021-04-27,Utah,49,396068,2186,327,3,2021-04,2021,UT
2021-04-28,Utah,49,396586,2190,518,4,2021-04,2021,UT
2021-04-29,Utah,49,397049,2197,463,7,2021-04,2021,UT
2021-04-30,Utah,49,397388,2202,339,5,2021-04,2021,UT
2021-05-01,Utah,49,397798,2203,410,1,2021-05,2021,UT
2021-05-02,Utah,49,398077,2204,279,1,2021-05,2021,UT
2021-05-03,Utah,49,398305,2204,228,0,2021-05,2021,UT
2021-05-04,Utah,49,398564,2217,259,13,2021-05,2021,UT
2021-05-05,Utah,49,399044,2219,480,2,2021-05,2021,UT
2021-05-06,Utah,49,399439,2219,395,0,2021-05,2021,UT
2021-05-07,Utah,49,399825,2223,386,4,2021-05,2021,UT
2021-05-08,Utah,49,400185,2223,360,0,2021-05,2021,UT
2021-05-09,Utah,49,400417,2224,232,1,2021-05,2021,UT
